UsuarioID,Nome,Email,Telefone,DataNascimento,Genero,CidadeID,CEP,Profissao,RendaFamiliar,Fumante,DataCadastro,DataUltimaAtualizacao,Ativo,NomeCidade,EstadoID,Populacao,NomeEstado,Regiao,CompraID,DataCompra,ValorTotal,MetodoPagamento,Idade,Fumante_Label,FaixaRenda
4809,Bento Rodrigues,bentopastor@example.com,41 6093 7328,1984-03-11,F,449,47171-052,Cirurgião bucal,2651.12,0,2025-01-31 07:00:43.704420,2025-05-04 07:16:23.268887,1,da Mota do Sul,14,1976197,Espírito Santo,Sudeste,46394.0,2024-03-23 23:40:16.974644,138.727344,Dinheiro,41,Não,1k-3k
4810,Sr. Enzo Gabriel Abreu,dcosta@example.net,+55 (031) 0155-0675,1956-12-27,F,47,72330655,Pedagogo,1638.11,0,2024-10-03 10:40:59.345195,2025-02-28 23:31:24.806833,1,Camargo,19,4476271,Distrito Federal,Centro-Oeste,19694.0,2025-07-09 21:47:46.989132,115.02154,PIX,68,Não,1k-3k
4810,Sr. Enzo Gabriel Abreu,dcosta@example.net,+55 (031) 0155-0675,1956-12-27,F,47,72330655,Pedagogo,1638.11,0,2024-10-03 10:40:59.345195,2025-02-28 23:31:24.806833,1,Camargo,19,4476271,Distrito Federal,Centro-Oeste,22725.0,2024-06-05 23:09:43.346548,0.0,PIX,68,Não,1k-3k
4810,Sr. Enzo Gabriel Abreu,dcosta@example.net,+55 (031) 0155-0675,1956-12-27,F,47,72330655,Pedagogo,1638.11,0,2024-10-03 10:40:59.345195,2025-02-28 23:31:24.806833,1,Camargo,19,4476271,Distrito Federal,Centro-Oeste,26549.0,2023-09-28 08:32:37.327543,0.0,PIX,68,Não,1k-3k
4810,Sr. Enzo Gabriel Abreu,dcosta@example.net,+55 (031) 0155-0675,1956-12-27,F,47,72330655,Pedagogo,1638.11,0,2024-10-03 10:40:59.345195,2025-02-28 23:31:24.806833,1,Camargo,19,4476271,Distrito Federal,Centro-Oeste,33246.0,2023-11-15 15:29:58.302930,244.580242,Cartão Crédito,68,Não,1k-3k
4810,Sr. Enzo Gabriel Abreu,dcosta@example.net,+55 (031) 0155-0675,1956-12-27,F,47,72330655,Pedagogo,1638.11,0,2024-10-03 10:40:59.345195,2025-02-28 23:31:24.806833,1,Camargo,19,4476271,Distrito Federal,Centro-Oeste,37822.0,2025-02-24 05:49:38.991331,105.295552,PIX,68,Não,1k-3k
4811,Alice Abreu,ana-beatrizabreu@example.com,+55 (041) 0186-0321,1981-10-07,M,126,25970-151,Endodontista,4257.92,0,2024-09-05 19:56:38.181104,2025-04-03 05:18:04.457411,1,da Costa Paulista,10,3235187,Santa Catarina,Sul,10650.0,2024-02-05 01:31:45.376031,0.0,Cartão Crédito,43,Não,3k-5k
4811,Alice Abreu,ana-beatrizabreu@example.com,+55 (041) 0186-0321,1981-10-07,M,126,25970-151,Endodontista,4257.92,0,2024-09-05 19:56:38.181104,2025-04-03 05:18:04.457411,1,da Costa Paulista,10,3235187,Santa Catarina,Sul,48799.0,2025-05-27 13:33:46.443130,5.536098,Cartão Crédito,43,Não,3k-5k
4812,Dr. Leandro Alves,francisco35@example.net,(041) 4654 4998,1979-12-16,M,444,39879577,Pesquisador,4210.2,0,2024-01-03 09:11:18.006205,2025-05-24 11:03:33.905073,1,Gomes,4,3062766,Rio Grande do Sul,Sul,5462.0,2024-09-07 03:09:43.637094,132.28744,PIX,45,Não,3k-5k
4812,Dr. Leandro Alves,francisco35@example.net,(041) 4654 4998,1979-12-16,M,444,39879577,Pesquisador,4210.2,0,2024-01-03 09:11:18.006205,2025-05-24 11:03:33.905073,1,Gomes,4,3062766,Rio Grande do Sul,Sul,9481.0,2024-04-21 16:15:28.259653,105.794409,PIX,45,Não,3k-5k
4812,Dr. Leandro Alves,francisco35@example.net,(041) 4654 4998,1979-12-16,M,444,39879577,Pesquisador,4210.2,0,2024-01-03 09:11:18.006205,2025-05-24 11:03:33.905073,1,Gomes,4,3062766,Rio Grande do Sul,Sul,26722.0,2024-09-01 06:51:44.699549,151.535307,Cartão Crédito,45,Não,3k-5k
4812,Dr. Leandro Alves,francisco35@example.net,(041) 4654 4998,1979-12-16,M,444,39879577,Pesquisador,4210.2,0,2024-01-03 09:11:18.006205,2025-05-24 11:03:33.905073,1,Gomes,4,3062766,Rio Grande do Sul,Sul,26751.0,2024-12-01 16:53:22.421932,0.0,Cartão Crédito,45,Não,3k-5k
4812,Dr. Leandro Alves,francisco35@example.net,(041) 4654 4998,1979-12-16,M,444,39879577,Pesquisador,4210.2,0,2024-01-03 09:11:18.006205,2025-05-24 11:03:33.905073,1,Gomes,4,3062766,Rio Grande do Sul,Sul,34294.0,2024-03-23 16:08:29.401122,0.0,Cartão Crédito,45,Não,3k-5k
4812,Dr. Leandro Alves,francisco35@example.net,(041) 4654 4998,1979-12-16,M,444,39879577,Pesquisador,4210.2,0,2024-01-03 09:11:18.006205,2025-05-24 11:03:33.905073,1,Gomes,4,3062766,Rio Grande do Sul,Sul,36937.0,2023-11-11 10:56:56.207841,0.0,PIX,45,Não,3k-5k
4812,Dr. Leandro Alves,francisco35@example.net,(041) 4654 4998,1979-12-16,M,444,39879577,Pesquisador,4210.2,0,2024-01-03 09:11:18.006205,2025-05-24 11:03:33.905073,1,Gomes,4,3062766,Rio Grande do Sul,Sul,38248.0,2023-08-06 00:31:27.895354,131.608277,PIX,45,Não,3k-5k
4813,Maria Fernanda Azevedo,vleao@example.org,61 9065 2272,1978-06-03,M,133,90431559,Açougueiro,2172.01,0,2025-03-09 21:46:55.455343,2025-07-23 05:37:05.969975,1,Cardoso da Praia,12,3609865,Goiás,Centro-Oeste,1732.0,2023-08-02 13:22:42.941427,72.61031999999999,PIX,47,Não,1k-3k
4813,Maria Fernanda Azevedo,vleao@example.org,61 9065 2272,1978-06-03,M,133,90431559,Açougueiro,2172.01,0,2025-03-09 21:46:55.455343,2025-07-23 05:37:05.969975,1,Cardoso da Praia,12,3609865,Goiás,Centro-Oeste,21323.0,2023-12-21 06:35:35.008160,63.179550000000006,PIX,47,Não,1k-3k
4813,Maria Fernanda Azevedo,vleao@example.org,61 9065 2272,1978-06-03,M,133,90431559,Açougueiro,2172.01,0,2025-03-09 21:46:55.455343,2025-07-23 05:37:05.969975,1,Cardoso da Praia,12,3609865,Goiás,Centro-Oeste,31423.0,2025-05-28 21:26:32.223835,668.0527500000001,Cartão Crédito,47,Não,1k-3k
4813,Maria Fernanda Azevedo,vleao@example.org,61 9065 2272,1978-06-03,M,133,90431559,Açougueiro,2172.01,0,2025-03-09 21:46:55.455343,2025-07-23 05:37:05.969975,1,Cardoso da Praia,12,3609865,Goiás,Centro-Oeste,41352.0,2024-02-25 20:58:22.065921,67.261684,Dinheiro,47,Não,1k-3k
4814,Gabriel Porto,carlos-eduardocamara@example.com,+55 (081) 4381 4121,1977-07-17,F,307,12428-033,Enfermeiro,2292.82,0,2024-04-22 21:16:47.903785,2024-12-06 15:37:50.318238,1,das Neves Paulista,16,4110673,Rio Grande do Norte,Nordeste,7045.0,2024-10-15 01:40:24.184622,0.0,Dinheiro,48,Não,1k-3k
4815,Sara Cirino,pietrafonseca@example.com,+55 84 5566-4457,1964-05-10,F,253,15295317,Mototaxista,2397.77,0,2024-06-17 14:32:26.662523,2024-09-13 16:24:42.811413,1,Sá das Pedras,23,4203398,Tocantins,Norte,641.0,2024-03-15 05:52:48.065523,162.68654099999998,PIX,61,Não,1k-3k
4815,Sara Cirino,pietrafonseca@example.com,+55 84 5566-4457,1964-05-10,F,253,15295317,Mototaxista,2397.77,0,2024-06-17 14:32:26.662523,2024-09-13 16:24:42.811413,1,Sá das Pedras,23,4203398,Tocantins,Norte,977.0,2025-04-21 05:37:50.522310,174.84768100000002,PIX,61,Não,1k-3k
4815,Sara Cirino,pietrafonseca@example.com,+55 84 5566-4457,1964-05-10,F,253,15295317,Mototaxista,2397.77,0,2024-06-17 14:32:26.662523,2024-09-13 16:24:42.811413,1,Sá das Pedras,23,4203398,Tocantins,Norte,6564.0,2024-07-31 01:21:59.305910,202.862698,PIX,61,Não,1k-3k
4815,Sara Cirino,pietrafonseca@example.com,+55 84 5566-4457,1964-05-10,F,253,15295317,Mototaxista,2397.77,0,2024-06-17 14:32:26.662523,2024-09-13 16:24:42.811413,1,Sá das Pedras,23,4203398,Tocantins,Norte,9692.0,2023-11-07 21:39:27.322654,21.04185,PIX,61,Não,1k-3k
4815,Sara Cirino,pietrafonseca@example.com,+55 84 5566-4457,1964-05-10,F,253,15295317,Mototaxista,2397.77,0,2024-06-17 14:32:26.662523,2024-09-13 16:24:42.811413,1,Sá das Pedras,23,4203398,Tocantins,Norte,28541.0,2024-10-30 15:54:01.484860,0.0,Dinheiro,61,Não,1k-3k
4815,Sara Cirino,pietrafonseca@example.com,+55 84 5566-4457,1964-05-10,F,253,15295317,Mototaxista,2397.77,0,2024-06-17 14:32:26.662523,2024-09-13 16:24:42.811413,1,Sá das Pedras,23,4203398,Tocantins,Norte,42543.0,2023-10-05 10:50:43.470151,83.582096,Dinheiro,61,Não,1k-3k
4816,Helena Ferreira,murilo39@example.org,(051) 2008-0508,1962-03-16,F,282,32081212,Engenheiro naval,2687.83,0,2025-04-19 23:27:51.079820,2025-06-28 07:51:27.965193,1,Lopes,7,3987266,Pernambuco,Nordeste,849.0,2024-12-29 07:05:51.732284,80.48730400000001,Cartão Crédito,63,Não,1k-3k
4816,Helena Ferreira,murilo39@example.org,(051) 2008-0508,1962-03-16,F,282,32081212,Engenheiro naval,2687.83,0,2025-04-19 23:27:51.079820,2025-06-28 07:51:27.965193,1,Lopes,7,3987266,Pernambuco,Nordeste,21317.0,2025-06-05 11:07:20.998791,168.76181400000002,Cartão Crédito,63,Não,1k-3k
4816,Helena Ferreira,murilo39@example.org,(051) 2008-0508,1962-03-16,F,282,32081212,Engenheiro naval,2687.83,0,2025-04-19 23:27:51.079820,2025-06-28 07:51:27.965193,1,Lopes,7,3987266,Pernambuco,Nordeste,23147.0,2023-11-14 07:27:11.824081,0.0,Dinheiro,63,Não,1k-3k
4816,Helena Ferreira,murilo39@example.org,(051) 2008-0508,1962-03-16,F,282,32081212,Engenheiro naval,2687.83,0,2025-04-19 23:27:51.079820,2025-06-28 07:51:27.965193,1,Lopes,7,3987266,Pernambuco,Nordeste,34451.0,2023-10-29 04:15:48.772544,47.810058,Cartão Crédito,63,Não,1k-3k
4816,Helena Ferreira,murilo39@example.org,(051) 2008-0508,1962-03-16,F,282,32081212,Engenheiro naval,2687.83,0,2025-04-19 23:27:51.079820,2025-06-28 07:51:27.965193,1,Lopes,7,3987266,Pernambuco,Nordeste,49286.0,2024-02-28 19:09:47.413686,53.823419,PIX,63,Não,1k-3k
4817,Eduardo Peixoto,mirella00@example.org,+55 (061) 4589 5428,1972-04-28,M,198,32225-198,Cameraman,1156.92,0,2024-12-28 05:20:49.615202,2025-02-19 18:04:21.883140,1,Rocha de Cunha,1,2235300,São Paulo,Sudeste,1967.0,2024-07-13 19:26:57.367664,0.0,Cartão Crédito,53,Não,1k-3k
4817,Eduardo Peixoto,mirella00@example.org,+55 (061) 4589 5428,1972-04-28,M,198,32225-198,Cameraman,1156.92,0,2024-12-28 05:20:49.615202,2025-02-19 18:04:21.883140,1,Rocha de Cunha,1,2235300,São Paulo,Sudeste,11129.0,2024-12-15 15:04:47.128387,0.0,Dinheiro,53,Não,1k-3k
4817,Eduardo Peixoto,mirella00@example.org,+55 (061) 4589 5428,1972-04-28,M,198,32225-198,Cameraman,1156.92,0,2024-12-28 05:20:49.615202,2025-02-19 18:04:21.883140,1,Rocha de Cunha,1,2235300,São Paulo,Sudeste,23308.0,2024-03-09 04:02:42.535818,0.0,PIX,53,Não,1k-3k
4817,Eduardo Peixoto,mirella00@example.org,+55 (061) 4589 5428,1972-04-28,M,198,32225-198,Cameraman,1156.92,0,2024-12-28 05:20:49.615202,2025-02-19 18:04:21.883140,1,Rocha de Cunha,1,2235300,São Paulo,Sudeste,23695.0,2025-03-14 06:00:42.561688,74.19532199999999,Cartão Crédito,53,Não,1k-3k
4817,Eduardo Peixoto,mirella00@example.org,+55 (061) 4589 5428,1972-04-28,M,198,32225-198,Cameraman,1156.92,0,2024-12-28 05:20:49.615202,2025-02-19 18:04:21.883140,1,Rocha de Cunha,1,2235300,São Paulo,Sudeste,27639.0,2024-04-28 12:25:24.235284,65.358708,Dinheiro,53,Não,1k-3k
4817,Eduardo Peixoto,mirella00@example.org,+55 (061) 4589 5428,1972-04-28,M,198,32225-198,Cameraman,1156.92,0,2024-12-28 05:20:49.615202,2025-02-19 18:04:21.883140,1,Rocha de Cunha,1,2235300,São Paulo,Sudeste,45315.0,2024-02-11 03:43:45.144962,9.690986,PIX,53,Não,1k-3k
4817,Eduardo Peixoto,mirella00@example.org,+55 (061) 4589 5428,1972-04-28,M,198,32225-198,Cameraman,1156.92,0,2024-12-28 05:20:49.615202,2025-02-19 18:04:21.883140,1,Rocha de Cunha,1,2235300,São Paulo,Sudeste,48014.0,2025-03-28 11:32:56.296611,41.41744,PIX,53,Não,1k-3k
4818,Sr. Pedro Lucas Santos,gustavo62@example.net,(071) 2315 8998,1972-12-30,F,139,95436572,Parteira tradicional,2722.45,0,2023-11-04 07:42:48.072543,2025-04-10 15:36:51.581840,1,Ribeiro do Campo,24,2773642,Acre,Norte,24379.0,2024-04-09 15:25:21.825991,111.46590799999998,PIX,52,Não,1k-3k
4818,Sr. Pedro Lucas Santos,gustavo62@example.net,(071) 2315 8998,1972-12-30,F,139,95436572,Parteira tradicional,2722.45,0,2023-11-04 07:42:48.072543,2025-04-10 15:36:51.581840,1,Ribeiro do Campo,24,2773642,Acre,Norte,38369.0,2023-11-06 03:14:20.917935,72.406152,Cartão Crédito,52,Não,1k-3k
4818,Sr. Pedro Lucas Santos,gustavo62@example.net,(071) 2315 8998,1972-12-30,F,139,95436572,Parteira tradicional,2722.45,0,2023-11-04 07:42:48.072543,2025-04-10 15:36:51.581840,1,Ribeiro do Campo,24,2773642,Acre,Norte,39818.0,2025-04-08 13:41:33.447571,0.0,PIX,52,Não,1k-3k
4818,Sr. Pedro Lucas Santos,gustavo62@example.net,(071) 2315 8998,1972-12-30,F,139,95436572,Parteira tradicional,2722.45,0,2023-11-04 07:42:48.072543,2025-04-10 15:36:51.581840,1,Ribeiro do Campo,24,2773642,Acre,Norte,41151.0,2024-05-19 15:25:14.393220,0.0,Cartão Crédito,52,Não,1k-3k
4819,Thiago Cassiano,xmendonca@example.org,+55 (071) 2242-8497,1960-04-17,F,24,45709860,Clap loader,7273.24,0,2024-01-14 07:35:58.883086,2024-12-18 16:35:52.875386,1,Vargas,6,1914050,Paraná,Sul,9360.0,2023-11-16 20:02:30.962646,60.974564,Cartão Crédito,65,Não,5k-10k
4819,Thiago Cassiano,xmendonca@example.org,+55 (071) 2242-8497,1960-04-17,F,24,45709860,Clap loader,7273.24,0,2024-01-14 07:35:58.883086,2024-12-18 16:35:52.875386,1,Vargas,6,1914050,Paraná,Sul,46085.0,2024-04-28 05:10:57.878497,165.063498,Cartão Crédito,65,Não,5k-10k
4820,Ana Pinto,silvaana-luiza@example.com,+55 (084) 8666-1601,1988-05-13,F,358,05946096,Enólogo,1904.58,0,2023-09-16 21:08:16.988612,2024-09-26 13:22:55.968706,1,Macedo de Barros,3,2255131,Minas Gerais,Sudeste,10663.0,2024-04-15 08:35:24.277996,119.297648,Cartão Crédito,37,Não,1k-3k
4820,Ana Pinto,silvaana-luiza@example.com,+55 (084) 8666-1601,1988-05-13,F,358,05946096,Enólogo,1904.58,0,2023-09-16 21:08:16.988612,2024-09-26 13:22:55.968706,1,Macedo de Barros,3,2255131,Minas Gerais,Sudeste,18928.0,2025-01-02 08:53:17.726707,238.520699,PIX,37,Não,1k-3k
4820,Ana Pinto,silvaana-luiza@example.com,+55 (084) 8666-1601,1988-05-13,F,358,05946096,Enólogo,1904.58,0,2023-09-16 21:08:16.988612,2024-09-26 13:22:55.968706,1,Macedo de Barros,3,2255131,Minas Gerais,Sudeste,23195.0,2025-03-29 08:41:02.376855,76.31816500000001,PIX,37,Não,1k-3k
4821,Vitor Gabriel Vieira,joaquimda-mata@example.com,+55 (051) 7945 0985,1982-10-02,F,359,63812-724,Auditor,2226.65,1,2023-09-23 03:41:14.442941,2024-11-30 12:18:22.642145,1,Lopes,17,4256049,Alagoas,Nordeste,119.0,2025-06-20 23:55:05.473773,0.0,Cartão Crédito,42,Sim,1k-3k
4821,Vitor Gabriel Vieira,joaquimda-mata@example.com,+55 (051) 7945 0985,1982-10-02,F,359,63812-724,Auditor,2226.65,1,2023-09-23 03:41:14.442941,2024-11-30 12:18:22.642145,1,Lopes,17,4256049,Alagoas,Nordeste,15195.0,2024-01-19 06:32:01.332163,0.0,PIX,42,Sim,1k-3k
4821,Vitor Gabriel Vieira,joaquimda-mata@example.com,+55 (051) 7945 0985,1982-10-02,F,359,63812-724,Auditor,2226.65,1,2023-09-23 03:41:14.442941,2024-11-30 12:18:22.642145,1,Lopes,17,4256049,Alagoas,Nordeste,31084.0,2024-12-17 08:56:53.646308,47.77056,PIX,42,Sim,1k-3k
4821,Vitor Gabriel Vieira,joaquimda-mata@example.com,+55 (051) 7945 0985,1982-10-02,F,359,63812-724,Auditor,2226.65,1,2023-09-23 03:41:14.442941,2024-11-30 12:18:22.642145,1,Lopes,17,4256049,Alagoas,Nordeste,38376.0,2024-07-01 23:14:26.332153,40.179951,Cartão Crédito,42,Sim,1k-3k
4821,Vitor Gabriel Vieira,joaquimda-mata@example.com,+55 (051) 7945 0985,1982-10-02,F,359,63812-724,Auditor,2226.65,1,2023-09-23 03:41:14.442941,2024-11-30 12:18:22.642145,1,Lopes,17,4256049,Alagoas,Nordeste,43498.0,2023-12-16 02:20:30.202559,54.085293,Dinheiro,42,Sim,1k-3k
4822,Leonardo da Rocha,anthony03@example.net,+55 71 9915-7956,1965-02-10,M,317,30189-185,Odontologista estético,1649.44,0,2024-07-14 03:47:52.962584,2024-08-30 02:53:28.934995,1,Santos,16,4985026,Rio Grande do Norte,Nordeste,538.0,2025-04-21 23:52:05.372499,9.261702,Cartão Crédito,60,Não,1k-3k
4822,Leonardo da Rocha,anthony03@example.net,+55 71 9915-7956,1965-02-10,M,317,30189-185,Odontologista estético,1649.44,0,2024-07-14 03:47:52.962584,2024-08-30 02:53:28.934995,1,Santos,16,4985026,Rio Grande do Norte,Nordeste,42903.0,2024-04-05 22:47:39.894440,31.657486,PIX,60,Não,1k-3k
4822,Leonardo da Rocha,anthony03@example.net,+55 71 9915-7956,1965-02-10,M,317,30189-185,Odontologista estético,1649.44,0,2024-07-14 03:47:52.962584,2024-08-30 02:53:28.934995,1,Santos,16,4985026,Rio Grande do Norte,Nordeste,47539.0,2025-02-26 09:14:52.754103,0.0,PIX,60,Não,1k-3k
4823,Luiz Fernando Rodrigues,ester58@example.net,+55 (084) 9572 1789,1959-11-29,M,303,24332-257,Vendedor,4048.42,1,2024-04-16 07:25:08.172479,2024-12-31 07:33:24.406459,1,das Neves,20,4902472,Mato Grosso do Sul,Centro-Oeste,1417.0,2025-03-13 01:22:47.239421,86.748915,Dinheiro,65,Sim,3k-5k
4823,Luiz Fernando Rodrigues,ester58@example.net,+55 (084) 9572 1789,1959-11-29,M,303,24332-257,Vendedor,4048.42,1,2024-04-16 07:25:08.172479,2024-12-31 07:33:24.406459,1,das Neves,20,4902472,Mato Grosso do Sul,Centro-Oeste,1681.0,2025-02-09 01:37:25.765865,109.593084,Cartão Crédito,65,Sim,3k-5k
4823,Luiz Fernando Rodrigues,ester58@example.net,+55 (084) 9572 1789,1959-11-29,M,303,24332-257,Vendedor,4048.42,1,2024-04-16 07:25:08.172479,2024-12-31 07:33:24.406459,1,das Neves,20,4902472,Mato Grosso do Sul,Centro-Oeste,7736.0,2025-02-22 14:18:53.858078,22.583757,Dinheiro,65,Sim,3k-5k
4823,Luiz Fernando Rodrigues,ester58@example.net,+55 (084) 9572 1789,1959-11-29,M,303,24332-257,Vendedor,4048.42,1,2024-04-16 07:25:08.172479,2024-12-31 07:33:24.406459,1,das Neves,20,4902472,Mato Grosso do Sul,Centro-Oeste,17184.0,2024-08-02 07:45:34.737609,331.32585,PIX,65,Sim,3k-5k
4823,Luiz Fernando Rodrigues,ester58@example.net,+55 (084) 9572 1789,1959-11-29,M,303,24332-257,Vendedor,4048.42,1,2024-04-16 07:25:08.172479,2024-12-31 07:33:24.406459,1,das Neves,20,4902472,Mato Grosso do Sul,Centro-Oeste,44737.0,2024-09-23 22:42:47.235517,35.625992,Cartão Crédito,65,Sim,3k-5k
4823,Luiz Fernando Rodrigues,ester58@example.net,+55 (084) 9572 1789,1959-11-29,M,303,24332-257,Vendedor,4048.42,1,2024-04-16 07:25:08.172479,2024-12-31 07:33:24.406459,1,das Neves,20,4902472,Mato Grosso do Sul,Centro-Oeste,46017.0,2023-09-27 15:40:05.207674,54.427464,PIX,65,Sim,3k-5k
4824,Valentim Cavalcante,hellena42@example.org,+55 81 0266-7654,2001-03-25,M,117,30762-529,Aeromoça,5440.35,0,2024-11-16 14:00:25.604600,2024-09-17 14:18:08.774571,1,Cirino,11,908320,Maranhão,Nordeste,2411.0,2024-07-14 21:02:20.160710,236.204348,Cartão Crédito,24,Não,5k-10k
4824,Valentim Cavalcante,hellena42@example.org,+55 81 0266-7654,2001-03-25,M,117,30762-529,Aeromoça,5440.35,0,2024-11-16 14:00:25.604600,2024-09-17 14:18:08.774571,1,Cirino,11,908320,Maranhão,Nordeste,4142.0,2025-01-29 04:07:32.497691,0.0,Dinheiro,24,Não,5k-10k
4824,Valentim Cavalcante,hellena42@example.org,+55 81 0266-7654,2001-03-25,M,117,30762-529,Aeromoça,5440.35,0,2024-11-16 14:00:25.604600,2024-09-17 14:18:08.774571,1,Cirino,11,908320,Maranhão,Nordeste,31791.0,2025-01-03 21:31:38.285885,45.26511,PIX,24,Não,5k-10k
4824,Valentim Cavalcante,hellena42@example.org,+55 81 0266-7654,2001-03-25,M,117,30762-529,Aeromoça,5440.35,0,2024-11-16 14:00:25.604600,2024-09-17 14:18:08.774571,1,Cirino,11,908320,Maranhão,Nordeste,41902.0,2025-05-18 19:03:02.506231,36.895252,Dinheiro,24,Não,5k-10k
4825,Theo Correia,montenegroheitor@example.net,+55 21 8853-8053,1999-01-14,M,9,12540-167,Chargista,5378.47,0,2024-02-14 22:29:38.566469,2024-10-30 14:15:11.466371,1,Novais,19,4954505,Distrito Federal,Centro-Oeste,,,,,26,Não,5k-10k
4826,Daniela Pimenta,carvalhopaulo@example.org,+55 (081) 4326-5882,1982-06-09,M,393,18666-136,Técnico tributarista,1597.18,0,2025-07-11 13:37:36.800975,2024-07-31 19:21:27.782046,1,Moraes Paulista,3,2928258,Minas Gerais,Sudeste,3356.0,2024-03-29 09:16:29.701623,0.0,PIX,43,Não,1k-3k
4826,Daniela Pimenta,carvalhopaulo@example.org,+55 (081) 4326-5882,1982-06-09,M,393,18666-136,Técnico tributarista,1597.18,0,2025-07-11 13:37:36.800975,2024-07-31 19:21:27.782046,1,Moraes Paulista,3,2928258,Minas Gerais,Sudeste,18214.0,2024-01-04 03:34:30.649602,51.817758,Dinheiro,43,Não,1k-3k
4826,Daniela Pimenta,carvalhopaulo@example.org,+55 (081) 4326-5882,1982-06-09,M,393,18666-136,Técnico tributarista,1597.18,0,2025-07-11 13:37:36.800975,2024-07-31 19:21:27.782046,1,Moraes Paulista,3,2928258,Minas Gerais,Sudeste,18501.0,2024-04-13 07:36:54.830561,880.734902,Cartão Crédito,43,Não,1k-3k
4826,Daniela Pimenta,carvalhopaulo@example.org,+55 (081) 4326-5882,1982-06-09,M,393,18666-136,Técnico tributarista,1597.18,0,2025-07-11 13:37:36.800975,2024-07-31 19:21:27.782046,1,Moraes Paulista,3,2928258,Minas Gerais,Sudeste,28812.0,2024-11-07 18:57:28.084560,179.568149,PIX,43,Não,1k-3k
4827,Dr. Yan Gomes,britofernanda@example.com,(071) 6881-5088,1970-01-31,M,234,12627-659,Mágico,3827.23,0,2024-05-07 16:02:14.512610,2024-09-13 12:33:43.434868,1,Leão,24,4895211,Acre,Norte,931.0,2023-08-08 20:50:18.875694,175.707915,PIX,55,Não,3k-5k
4827,Dr. Yan Gomes,britofernanda@example.com,(071) 6881-5088,1970-01-31,M,234,12627-659,Mágico,3827.23,0,2024-05-07 16:02:14.512610,2024-09-13 12:33:43.434868,1,Leão,24,4895211,Acre,Norte,27793.0,2023-11-19 04:28:53.812110,200.878358,Dinheiro,55,Não,3k-5k
4827,Dr. Yan Gomes,britofernanda@example.com,(071) 6881-5088,1970-01-31,M,234,12627-659,Mágico,3827.23,0,2024-05-07 16:02:14.512610,2024-09-13 12:33:43.434868,1,Leão,24,4895211,Acre,Norte,31027.0,2024-01-15 09:21:53.167969,101.204521,Dinheiro,55,Não,3k-5k
4827,Dr. Yan Gomes,britofernanda@example.com,(071) 6881-5088,1970-01-31,M,234,12627-659,Mágico,3827.23,0,2024-05-07 16:02:14.512610,2024-09-13 12:33:43.434868,1,Leão,24,4895211,Acre,Norte,31469.0,2024-11-21 09:24:53.057124,16.688551999999998,Cartão Crédito,55,Não,3k-5k
4828,Bruna Rios,peixotorebeca@example.net,11 0029 9907,1963-07-13,M,143,09985638,Timoneiro,6105.07,0,2024-04-10 21:09:03.081054,2024-08-08 02:52:14.465750,1,Pereira do Oeste,8,207775,Ceará,Nordeste,14003.0,2024-05-09 17:30:32.996472,70.489808,Dinheiro,62,Não,5k-10k
4828,Bruna Rios,peixotorebeca@example.net,11 0029 9907,1963-07-13,M,143,09985638,Timoneiro,6105.07,0,2024-04-10 21:09:03.081054,2024-08-08 02:52:14.465750,1,Pereira do Oeste,8,207775,Ceará,Nordeste,16761.0,2025-07-08 01:07:19.408052,16.918571999999998,Cartão Crédito,62,Não,5k-10k
4828,Bruna Rios,peixotorebeca@example.net,11 0029 9907,1963-07-13,M,143,09985638,Timoneiro,6105.07,0,2024-04-10 21:09:03.081054,2024-08-08 02:52:14.465750,1,Pereira do Oeste,8,207775,Ceará,Nordeste,19366.0,2024-04-30 01:41:28.695224,0.0,PIX,62,Não,5k-10k
4828,Bruna Rios,peixotorebeca@example.net,11 0029 9907,1963-07-13,M,143,09985638,Timoneiro,6105.07,0,2024-04-10 21:09:03.081054,2024-08-08 02:52:14.465750,1,Pereira do Oeste,8,207775,Ceará,Nordeste,30147.0,2023-12-28 22:17:10.442792,0.0,PIX,62,Não,5k-10k
4828,Bruna Rios,peixotorebeca@example.net,11 0029 9907,1963-07-13,M,143,09985638,Timoneiro,6105.07,0,2024-04-10 21:09:03.081054,2024-08-08 02:52:14.465750,1,Pereira do Oeste,8,207775,Ceará,Nordeste,35584.0,2023-12-17 13:24:34.774212,7.24152,Dinheiro,62,Não,5k-10k
4828,Bruna Rios,peixotorebeca@example.net,11 0029 9907,1963-07-13,M,143,09985638,Timoneiro,6105.07,0,2024-04-10 21:09:03.081054,2024-08-08 02:52:14.465750,1,Pereira do Oeste,8,207775,Ceará,Nordeste,42256.0,2025-04-25 18:43:16.251680,439.6028100000001,PIX,62,Não,5k-10k
4828,Bruna Rios,peixotorebeca@example.net,11 0029 9907,1963-07-13,M,143,09985638,Timoneiro,6105.07,0,2024-04-10 21:09:03.081054,2024-08-08 02:52:14.465750,1,Pereira do Oeste,8,207775,Ceará,Nordeste,46834.0,2024-11-20 16:59:45.609848,82.5482,PIX,62,Não,5k-10k
4828,Bruna Rios,peixotorebeca@example.net,11 0029 9907,1963-07-13,M,143,09985638,Timoneiro,6105.07,0,2024-04-10 21:09:03.081054,2024-08-08 02:52:14.465750,1,Pereira do Oeste,8,207775,Ceará,Nordeste,47544.0,2024-01-14 12:37:26.117980,219.652583,PIX,62,Não,5k-10k
